Season,Team,Round.Number,Season.Points,Score.For,Score.Against,Percentage,Ladder.Position
2006,Fremantle,19,48,1696,1704,0.9953051643192489,6
2006,Collingwood,19,44,1961,1695,1.1569321533923305,7
2006,Footscray,19,44,1967,1808,1.0879424778761062,8
2006,Geelong,19,36,1726,1712,1.0081775700934579,9
2006,Richmond,19,36,1580,1864,0.8476394849785408,10
2006,Port Adelaide,19,28,1657,1830,0.905464480874317,11
2006,Brisbane Lions,19,28,1695,1920,0.8828125,12
2006,North Melbourne,19,28,1565,1838,0.8514689880304679,13
2006,Hawthorn,19,24,1519,1926,0.788681204569055,14
2006,Essendon,19,14,1677,2069,0.8105364910584824,15
2006,Carlton,19,14,1540,1983,0.7766011094301564,16
2006,West Coast,20,64,2023,1671,1.2106523040095751,1
2006,Adelaide,20,60,2098,1451,1.4458993797381117,2
2006,Melbourne,20,52,1958,1711,1.1443600233781415,3
2006,Fremantle,20,52,1810,1760,1.0284090909090908,4
2006,Sydney,20,48,1865,1546,1.2063389391979302,5
2006,Collingwood,20,48,2050,1782,1.1503928170594837,6
2006,St Kilda,20,48,1824,1603,1.137866500311915,7
2006,Footscray,20,48,2072,1906,1.087093389296957,8
2006,Geelong,20,40,1816,1775,1.0230985915492958,9
2006,Richmond,20,40,1720,1959,0.8779989790709546,10
2006,Port Adelaide,20,28,1744,1919,0.9088066701406983,11
2006,Brisbane Lions,20,28,1747,2034,0.8588987217305801,12
2006,North Melbourne,20,28,1647,1970,0.8360406091370558,13
2006,Hawthorn,20,28,1643,2032,0.8085629921259843,14
2006,Essendon,20,14,1783,2193,0.8130414956680346,15
2006,Carlton,20,14,1635,2123,0.7701365991521432,16
2006,West Coast,21,64,2084,1789,1.1648965902738961,1
2006,Adelaide,21,60,2179,1546,1.409443725743855,2
2006,Fremantle,21,56,1928,1821,1.0587589236683141,3
2006,Melbourne,21,54,2052,1805,1.1368421052631579,4
2006,Sydney,21,52,1962,1586,1.2370744010088273,5
2006,Collingwood,21,52,2206,1894,1.1647307286166844,6
2006,St Kilda,21,52,1966,1695,1.159882005899705,7
2006,Footscray,21,48,2164,2048,1.056640625,8
2006,Richmond,21,44,1849,2072,0.8923745173745173,9
2006,Geelong,21,42,1910,1869,1.0219368646334939,10
2006,Port Adelaide,21,32,1839,2000,0.9195,11
2006,Hawthorn,21,32,1701,2068,0.8225338491295938,12
2006,Brisbane Lions,21,28,1787,2131,0.8385734396996715,13
2006,North Melbourne,21,28,1683,2028,0.8298816568047337,14
2006,Essendon,21,14,1896,2322,0.8165374677002584,15
2006,Carlton,21,14,1747,2279,0.766564282580079,16
2006,West Coast,22,68,2257,1874,1.204375667022412,1
2006,Adelaide,22,64,2331,1640,1.4213414634146342,2
2006,Fremantle,22,60,2079,1893,1.098256735340729,3
2006,Sydney,22,56,2098,1630,1.2871165644171778,4
2006,Collingwood,22,56,2345,1965,1.193384223918575,5
2006,St Kilda,22,56,2074,1752,1.1837899543378996,6
2006,Melbourne,22,54,2146,1957,1.0965763924374041,7
2006,Footscray,22,52,2311,2173,1.063506672802577,8
2006,Richmond,22,44,1934,2245,0.8614699331848552,9
2006,Geelong,22,42,1982,2002,0.99000999000999,10
2006,Hawthorn,22,36,1834,2140,0.8570093457943925,11
2006,Port Adelaide,22,32,1911,2151,0.8884239888423989,12
2006,Brisbane Lions,22,28,1844,2239,0.82358195623046,13
2006,North Melbourne,22,28,1754,2167,0.8094139363174896,14
2006,Essendon,22,14,2021,2469,0.8185500202511138,15
2006,Carlton,22,14,1791,2415,0.7416149068322981,16
2007,Brisbane Lions,1,4,69,44,1.5681818181818181,1
2007,St Kilda,1,4,93,62,1.5,2
2007,Essendon,1,4,105,74,1.4189189189189189,3
2007,Footscray,1,4,113,93,1.2150537634408602,4
2007,Carlton,1,4,115,98,1.1734693877551021,5
2007,Port Adelaide,1,4,121,105,1.1523809523809523,6
2007,Collingwood,1,4,82,79,1.0379746835443038,7
2007,West Coast,1,4,74,73,1.0136986301369864,8
2007,Sydney,1,0,73,74,0.9864864864864865,9
2007,North Melbourne,1,0,79,82,0.9634146341463414,10
2007,Fremantle,1,0,105,121,0.8677685950413223,11
2007,Richmond,1,0,98,115,0.8521739130434782,12
2007,Geelong,1,0,93,113,0.8230088495575221,13
2007,Adelaide,1,0,74,105,0.7047619047619048,14
2007,Melbourne,1,0,62,93,0.6666666666666666,15
2007,Hawthorn,1,0,44,69,0.6376811594202898,16
2007,Brisbane Lions,2,8,171,94,1.8191489361702127,1
2007,Essendon,2,8,227,186,1.2204301075268817,2
2007,Port Adelaide,2,8,243,209,1.1626794258373205,3
2007,West Coast,2,8,161,148,1.087837837837838,4
2007,Geelong,2,4,255,197,1.2944162436548223,5
2007,Sydney,2,4,161,146,1.1027397260273972,6
2007,Adelaide,2,4,184,177,1.03954802259887,7
2007,Hawthorn,2,4,160,163,0.9815950920245399,8
2007,Collingwood,2,4,157,166,0.9457831325301205,9
2007,Footscray,2,4,185,203,0.9113300492610837,10
2007,St Kilda,2,4,143,164,0.8719512195121951,11
2007,Carlton,2,4,199,260,0.7653846153846153,12
2007,North Melbourne,2,0,183,204,0.8970588235294118,13
2007,Fremantle,2,0,217,243,0.8930041152263375,14
2007,Richmond,2,0,170,203,0.8374384236453202,15
2007,Melbourne,2,0,156,209,0.7464114832535885,16
2007,West Coast,3,12,262,218,1.201834862385321,1
2007,Geelong,3,8,364,254,1.4330708661417322,2
2007,Brisbane Lions,3,8,240,190,1.263157894736842,3
2007,Sydney,3,8,257,215,1.1953488372093024,4
2007,Adelaide,3,8,271,240,1.1291666666666667,5
2007,St Kilda,3,8,259,230,1.126086956521739,6
2007,Essendon,3,8,349,311,1.1221864951768488,7
2007,Hawthorn,3,8,251,233,1.0772532188841202,8
2007,Collingwood,3,8,272,256,1.0625,9
2007,Port Adelaide,3,8,306,296,1.0337837837837838,10
2007,Carlton,3,8,324,382,0.8481675392670157,11
2007,Footscray,3,4,251,319,0.786833855799373,12
2007,North Melbourne,3,0,253,295,0.8576271186440678,13
2007,Fremantle,3,0,287,344,0.8343023255813954,14
2007,Richmond,3,0,260,318,0.8176100628930818,15
2007,Melbourne,3,0,213,318,0.6698113207547169,16
2007,West Coast,4,16,362,257,1.4085603112840468,1
2007,Essendon,4,12,448,379,1.1820580474934037,2
2007,Adelaide,4,12,332,284,1.1690140845070423,3
2007,Port Adelaide,4,12,390,362,1.0773480662983426,4
2007,Hawthorn,4,12,327,305,1.0721311475409836,5
2007,Geelong,4,8,436,330,1.3212121212121213,6
2007,Brisbane Lions,4,8,303,277,1.0938628158844765,7
2007,Sydney,4,8,301,276,1.0905797101449275,8
2007,Collingwood,4,8,338,340,0.9941176470588236,9
2007,St Kilda,4,8,327,329,0.993920972644377,10
2007,Footscray,4,8,383,419,0.9140811455847255,11
2007,Carlton,4,8,363,482,0.7531120331950207,12
2007,Fremantle,4,4,424,436,0.9724770642201835,13
2007,North Melbourne,4,4,340,358,0.94972067039106145,14
2007,Richmond,4,0,360,450,0.8,15
2007,Melbourne,4,0,305,455,0.6703296703296703,16
2007,West Coast,5,20,461,333,1.3843843843843844,1
2007,Port Adelaide,5,16,486,405,1.2,2
2007,Sydney,5,12,410,336,1.2202380952380953,3
2007,Adelaide,5,12,389,342,1.1374269005847952,4
2007,Essendon,5,12,527,474,1.1118143459915613,5
2007,Brisbane Lions,5,12,439,401,1.0947630922693268,6
2007,Collingwood,5,12,433,419,1.0334128878281623,7
2007,Hawthorn,5,12,420,415,1.0120481927710843,8
2007,Footscray,5,12,493,512,0.962890625,9
2007,Geelong,5,8,538,448,1.2008928571428572,10
2007,North Melbourne,5,8,458,460,0.9956521739130435,11
2007,Fremantle,5,8,482,493,0.9776876267748479,12
2007,St Kilda,5,8,370,425,0.8705882352941177,13
2007,Carlton,5,8,487,618,0.7880258899676376,14
2007,Richmond,5,0,436,549,0.7941712204007286,15
2007,Melbourne,5,0,365,564,0.6471631205673759,16
2007,West Coast,6,24,538,395,1.3620253164556961,1
2007,Port Adelaide,6,20,562,476,1.180672268907563,2
2007,Brisbane Lions,6,16,559,476,1.1743697478991597,3
2007,Collingwood,6,16,519,481,1.079002079002079,4
2007,Hawthorn,6,16,551,511,1.0782778864970646,5
2007,Geelong,6,12,760,513,1.4814814814814814,6
2007,Sydney,6,12,505,447,1.1297539149888143,7
2007,Adelaide,6,12,451,428,1.0537383177570094,8
2007,Essendon,6,12,623,605,1.0297520661157025,9
2007,North Melbourne,6,12,569,555,1.0252252252252252,10
2007,St Kilda,6,12,495,507,0.9763313609467456,11
2007,Footscray,6,12,555,589,0.9422750424448217,12
2007,Fremantle,6,8,557,613,0.9086460032626428,13
2007,Carlton,6,8,569,743,0.765814266487214,14
2007,Melbourne,6,0,436,640,0.68125,15
2007,Richmond,6,0,501,771,0.6498054474708171,16
2007,Port Adelaide,7,24,677,551,1.2286751361161525,1
2007,West Coast,7,24,608,504,1.2063492063492063,2
2007,Collingwood,7,20,638,576,1.1076388888888888,3
2007,Geelong,7,16,869,583,1.490566037735849,4
2007,Adelaide,7,16,551,497,1.108651911468813,5
2007,Brisbane Lions,7,16,628,576,1.0902777777777777,6
2007,North Melbourne,7,16,686,650,1.0553846153846154,7
2007,Hawthorn,7,16,631,607,1.0395387149917628,8
2007,St Kilda,7,16,592,578,1.0242214532871972,9
2007,Footscray,7,16,667,695,0.9597122302158273,10
2007,Sydney,7,12,576,544,1.0588235294117647,11
2007,Essendon,7,12,718,722,0.9944598337950139,12
2007,Fremantle,7,12,653,693,0.9422799422799423,13
2007,Carlton,7,8,664,862,0.7703016241299304,14
2007,Melbourne,7,0,542,752,0.7207446808510638,15
2007,Richmond,7,0,576,886,0.6501128668171557,16
2007,West Coast,8,28,745,564,1.320921985815603,1
2007,Port Adelaide,8,24,764,669,1.1420029895366217,2
2007,Geelong,8,20,963,652,1.4769938650306749,3
2007,Adelaide,8,20,650,587,1.1073253833049403,4
2007,Hawthorn,8,20,703,651,1.0798771121351767,5
2007,North Melbourne,8,20,833,780,1.067948717948718,6
2007,Collingwood,8,20,740,711,1.0407876230661042,7
2007,Footscray,8,20,802,797,1.0062735257214555,8
2007,Sydney,8,16,694,631,1.0998415213946118,9
2007,Essendon,8,16,845,785,1.0764331210191083,10
2007,Brisbane Lions,8,16,691,703,0.9829302987197724,11
2007,St Kilda,8,16,636,650,0.9784615384615385,12
2007,Fremantle,8,12,722,787,0.9174078780177891,13
2007,Carlton,8,8,794,1009,0.7869177403369673,14
2007,Melbourne,8,0,602,889,0.6771653543307087,15
2007,Richmond,8,0,666,985,0.6761421319796954,16
2007,West Coast,9,28,809,663,1.220211161387632,1
2007,Geelong,9,24,1079,712,1.5154494382022472,2
2007,Adelaide,9,24,755,673,1.1218424962852898,3
2007,Hawthorn,9,24,802,715,1.1216783216783217,4
2007,Collingwood,9,24,860,798,1.0776942355889725,5
2007,North Melbourne,9,24,912,858,1.062937062937063,6
2007,Port Adelaide,9,24,824,785,1.0496815286624204,7
2007,Sydney,9,20,794,688,1.1540697674418605,8
2007,Essendon,9,20,937,869,1.0782508630609897,9
2007,Footscray,9,20,859,897,0.9576365663322185,10
2007,Fremantle,9,16,823,842,0.9774346793349169,11
2007,Brisbane Lions,9,16,778,823,0.945321992709599,12
2007,St Kilda,9,16,691,751,0.9201065246338216,13
2007,Carlton,9,8,880,1114,0.7899461400359067,14
2007,Melbourne,9,0,680,968,0.7024793388429752,15
2007,Richmond,9,0,750,1077,0.6963788300835655,16
2007,West Coast,10,32,930,718,1.2952646239554317,1
2007,Geelong,10,28,1204,777,1.5495495495495495,2
2007,Hawthorn,10,28,911,790,1.1531645569620252,3
2007,Collingwood,10,28,963,892,1.0795964125560538,4
2007,Adelaide,10,24,827,762,1.0853018372703411,5
2007,Essendon,10,24,1011,942,1.0732484076433122,6
2007,Port Adelaide,10,24,899,894,1.005592841163311,7
2007,North Melbourne,10,24,967,979,0.9877425944841676,8
2007,Sydney,10,20,867,762,1.1377952755905512,9
2007,Footscray,10,20,987,1035,0.9536231884057971,10
2007,Brisbane Lions,10,18,851,896,0.9497767857142857,11
2007,Fremantle,10,16,917,945,0.9703703703703703,12
2007,St Kilda,10,16,756,876,0.863013698630137,13
2007,Carlton,10,12,1018,1242,0.8196457326892109,14
2007,Melbourne,10,4,769,1040,0.739423076923077,15
2007,Richmond,10,2,823,1150,0.7156521739130435,16
2007,Geelong,11,32,1273,839,1.5172824791418356,1
2007,West Coast,11,32,1024,813,1.2595325953259533,2
2007,Hawthorn,11,28,977,865,1.129479768786127,3
2007,Essendon,11,28,1106,1036,1.0675675675675675,4
2007,Collingwood,11,28,1044,986,1.0588235294117647,5
2007,North Melbourne,11,28,1047,1037,1.0096432015429122,6
2007,Sydney,11,24,942,828,1.1376811594202898,7
2007,Adelaide,11,24,889,831,1.0697954271961492,8
2007,Footscray,11,24,1082,1107,0.9774164408310749,9
2007,Port Adelaide,11,24,1001,1035,0.9671497584541063,10
2007,Fremantle,11,20,1040,1047,0.9933142311365807,11
2007,Brisbane Lions,11,18,923,991,0.9313824419778002,12
2007,Carlton,11,16,1159,1344,0.8623511904761905,13
2007,St Kilda,11,16,814,956,0.8514644351464435,14
2007,Melbourne,11,8,863,1121,0.7698483496877788,15
2007,Richmond,11,2,925,1273,0.7266300078554595,16
2007,Geelong,12,36,1358,874,1.5537757437070938,1
2007,Hawthorn,12,32,1157,945,1.2243386243386243,2
2007,West Coast,12,32,1100,912,1.206140350877193,3
2007,Collingwood,12,32,1120,1043,1.0738255033557047,4
2007,Adelaide,12,28,989,885,1.1175141242937854,5
2007,Essendon,12,28,1201,1162,1.0335628227194493,6
2007,Footscray,12,28,1223,1222,1.0008183306055647,7
2007,Port Adelaide,12,28,1127,1130,0.9973451327433628,8
2007,North Melbourne,12,28,1101,1137,0.9683377308707124,9
2007,Sydney,12,24,999,904,1.1050884955752212,10
2007,Fremantle,12,20,1155,1188,0.9722222222222222,11
2007,St Kilda,12,20,913,1032,0.8846899224806202,12
2007,Brisbane Lions,12,18,958,1076,0.8903345724907064,13
2007,Carlton,12,16,1239,1524,0.812992125984252,14
2007,Melbourne,12,8,938,1245,0.7534136546184739,15
2007,Richmond,12,6,1049,1348,0.7781899109792285,16
2007,Geelong,13,40,1445,943,1.5323435843054083,1
2007,Hawthorn,13,36,1252,1032,1.2131782945736433,2
2007,West Coast,13,36,1195,986,1.2119675456389452,3
2007,Collingwood,13,32,1207,1138,1.0606326889279438,4
2007,Essendon,13,32,1326,1285,1.0319066147859923,5
2007,Port Adelaide,13,32,1239,1235,1.003238866396761,6
2007,North Melbourne,13,32,1212,1222,0.9918166939443536,7
2007,Adelaide,13,28,1063,980,1.0846938775510204,8
2007,Footscray,13,28,1308,1333,0.981245311327832,9
2007,Sydney,13,24,1068,991,1.0776992936427852,10
2007,Fremantle,13,24,1328,1284,1.0342679127725856,11
2007,St Kilda,13,24,1030,1132,0.9098939929328622,12
2007,Brisbane Lions,13,18,1063,1188,0.8947811447811448,13
2007,Carlton,13,16,1335,1697,0.7866823806717738,14
2007,Melbourne,13,8,1061,1370,0.7744525547445256,15
2007,Richmond,13,6,1149,1465,0.7843003412969284,16
2007,Geelong,14,44,1578,1026,1.5380116959064327,1
2007,West Coast,14,36,1259,1077,1.1689879294336118,2
2007,Hawthorn,14,36,1283,1134,1.1313932980599648,3
2007,Collingwood,14,36,1296,1218,1.064039408866995,4
2007,North Melbourne,14,36,1316,1301,1.0115295926210608,5
2007,Adelaide,14,32,1165,1011,1.152324431256182,6
2007,Footscray,14,32,1441,1446,0.9965421853388658,7
2007,Essendon,14,32,1409,1418,0.9936530324400564,8
2007,Port Adelaide,14,32,1352,1368,0.9883040935672515,9
2007,Sydney,14,28,1157,1052,1.099809885931559,10
2007,Fremantle,14,24,1389,1373,1.0116533139111434,11
2007,St Kilda,14,24,1110,1221,0.9090909090909091,12
2007,Brisbane Lions,14,22,1154,1252,0.9217252396166135,13
2007,Carlton,14,16,1436,1821,0.7885777045579352,14
2007,Melbourne,14,12,1185,1471,0.8055744391570361,15
2007,Richmond,14,6,1228,1569,0.7826641172721479,16
2007,Geelong,15,48,1658,1090,1.5211009174311927,1
2007,Hawthorn,15,40,1412,1210,1.1669421487603306,2
2007,North Melbourne,15,40,1398,1379,1.0137781000725163,3
2007,West Coast,15,36,1321,1230,1.0739837398373984,4
2007,Port Adelaide,15,36,1505,1430,1.0524475524475525,5
2007,Collingwood,15,36,1360,1298,1.0477657935285054,6
2007,Footscray,15,36,1572,1544,1.0181347150259068,7
2007,Sydney,15,32,1319,1152,1.1449652777777777,8
2007,Adelaide,15,32,1245,1093,1.1390667886550778,9
2007,Essendon,15,32,1507,1549,0.972885732730794,10
2007,St Kilda,15,28,1192,1301,0.9162182936202921,11
2007,Brisbane Lions,15,26,1280,1334,0.95952023988006,12
2007,Fremantle,15,24,1467,1455,1.0082474226804123,13
2007,Carlton,15,16,1536,1983,0.7745839636913767,14
2007,Melbourne,15,12,1267,1597,0.7933625547902317,15
2007,Richmond,15,6,1304,1698,0.767962308598351,16
2007,Geelong,16,52,1796,1153,1.5576756287944493,1
2007,North Melbourne,16,44,1524,1441,1.0575988896599584,2
2007,Hawthorn,16,40,1490,1305,1.1417624521072798,3
2007,Port Adelaide,16,40,1660,1530,1.0849673202614378,4
2007,West Coast,16,40,1433,1330,1.0774436090225563,5
2007,Collingwood,16,40,1482,1391,1.0654205607476634,6
2007,Footscray,16,36,1635,1682,0.9720570749108205,7
2007,Sydney,16,32,1419,1264,1.1226265822784811,8
2007,Adelaide,16,32,1346,1219,1.1041837571780149,9
2007,Essendon,16,32,1600,1671,0.9575104727707959,10
2007,St Kilda,16,32,1287,1379,0.9332849891225525,11
2007,Brisbane Lions,16,30,1443,1380,1.0456521739130435,12
2007,Fremantle,16,28,1593,1556,1.0237789203084833,13
2007,Carlton,16,16,1582,2146,0.7371854613233924,14
2007,Melbourne,16,12,1329,1723,0.771329077190946,15
2007,Richmond,16,6,1404,1853,0.7576902320561252,16
2007,Geelong,17,56,1936,1225,1.5804081632653062,1
2007,North Melbourne,17,48,1632,1512,1.0793650793650793,2
2007,Port Adelaide,17,44,1823,1604,1.1365336658354115,3
2007,West Coast,17,44,1591,1401,1.1356174161313348,4
2007,Hawthorn,17,40,1561,1413,1.1047416843595188,5
2007,Collingwood,17,40,1538,1540,0.9987012987012988,6
2007,Sydney,17,36,1557,1336,1.1654191616766467,7
2007,Essendon,17,36,1717,1776,0.9667792792792793,8
2007,St Kilda,17,36,1398,1480,0.9445945945945946,9
2007,Footscray,17,36,1706,1840,0.9271739130434783,10
2007,Brisbane Lions,17,34,1592,1436,1.1086350974930361,11
2007,Adelaide,17,32,1451,1336,1.0860778443113772,12
2007,Fremantle,17,28,1665,1696,0.9817216981132075,13
2007,Carlton,17,16,1683,2257,0.745680106335844,14
2007,Melbourne,17,12,1403,1886,0.7439024390243902,15
2007,Richmond,17,6,1476,1991,0.7413360120542442,16
2007,Geelong,18,60,2075,1294,1.6035548686244203,1
2007,North Melbourne,18,48,1672,1589,1.052234109502832,2
2007,Hawthorn,18,44,1680,1469,1.143635125936011,3
2007,Port Adelaide,18,44,1888,1677,1.1258199165175908,4
2007,West Coast,18,44,1688,1525,1.1068852459016394,5
2007,Collingwood,18,44,1658,1636,1.0134474327628362,6
2007,Sydney,18,40,1669,1400,1.1921428571428572,7
2007,Brisbane Lions,18,38,1669,1476,1.130758807588076,8
2007,St Kilda,18,38,1483,1565,0.9476038338658147,9
2007,Footscray,18,38,1791,1925,0.9303896103896104,10
2007,Adelaide,18,36,1524,1401,1.0877944325481799,11
2007,Essendon,18,36,1773,1895,0.9356200527704486,12
2007,Fremantle,18,32,1789,1793,0.9977691020635806,13
2007,Carlton,18,16,1779,2377,0.7484223811527135,14
2007,Melbourne,18,12,1467,1998,0.7342342342342343,15
2007,Richmond,18,6,1545,2130,0.7253521126760564,16
2007,Geelong,19,64,2178,1364,1.596774193548387,1
2007,Hawthorn,19,48,1795,1560,1.1506410256410255,2
2007,Port Adelaide,19,48,2004,1770,1.1322033898305084,3
2007,West Coast,19,48,1807,1627,1.1106330669944684,4
2007,North Melbourne,19,48,1774,1708,1.0386416861826697,5
2007,Sydney,19,44,1751,1465,1.195221843003413,6
2007,Collingwood,19,44,1754,1752,1.0011415525114156,7
2007,Brisbane Lions,19,38,1760,1591,1.1062225015713387,8
2007,St Kilda,19,38,1548,1647,0.9398907103825137,9
2007,Footscray,19,38,1878,2054,0.9143135345666992,10
2007,Adelaide,19,36,1594,1504,1.059840425531915,11
2007,Fremantle,19,36,1929,1870,1.0315508021390374,12
2007,Essendon,19,36,1850,2035,0.9090909090909091,13
2007,Melbourne,19,16,1596,2085,0.7654676258992805,14
2007,Carlton,19,16,1872,2493,0.7509025270758123,15
2007,Richmond,19,10,1661,2226,0.7461814914645103,16
2007,Geelong,20,68,2296,1455,1.5780068728522336,1
2007,Port Adelaide,20,52,2091,1852,1.1290496760259179,2
2007,West Coast,20,52,1924,1713,1.123175715119673,3
2007,Hawthorn,20,48,1877,1647,1.1396478445658773,4
2007,North Melbourne,20,48,1865,1826,1.0213581599123769,5
2007,Collingwood,20,48,1835,1822,1.0071350164654227,6
2007,Sydney,20,46,1814,1528,1.1871727748691099,7
2007,St Kilda,20,42,1674,1743,0.9604130808950087,8
2007,Brisbane Lions,20,40,1823,1654,1.1021765417170495,9
2007,Adelaide,20,40,1701,1577,1.0786303107165505,10
2007,Essendon,20,40,1968,2143,0.918338777414839,11
2007,Footscray,20,38,1951,2161,0.9028227672373901,12
2007,Fremantle,20,36,2025,1996,1.0145290581162325,13
2007,Melbourne,20,16,1666,2166,0.7691597414589104,14
2007,Carlton,20,16,1980,2611,0.7583301417081578,15
2007,Richmond,20,10,1747,2343,0.7456252667520273,16
2007,Geelong,21,68,2397,1561,1.535554131966688,1
2007,Port Adelaide,21,56,2197,1953,1.124935995903738,2
2007,West Coast,21,56,2030,1811,1.120927664273882,3
2007,Hawthorn,21,52,2028,1714,1.1831971995332555,4
2007,North Melbourne,21,52,2026,1905,1.063517060367454,5
2007,Collingwood,21,52,1936,1898,1.0200210748155953,6
2007,Sydney,21,46,1890,1629,1.160220994475138,7
2007,Adelaide,21,44,1787,1637,1.091631032376298,8
2007,St Kilda,21,42,1772,1849,0.9583558680367766,9
2007,Brisbane Lions,21,40,1883,1740,1.082183908045977,10
2007,Fremantle,21,40,2169,2081,1.0422873618452666,11
2007,Essendon,21,40,2060,2262,0.9106984969053935,12
2007,Footscray,21,38,2018,2312,0.8728373702422145,13
2007,Melbourne,21,16,1751,2310,0.758008658008658,14
2007,Carlton,21,16,2059,2772,0.7427849927849928,15
2007,Richmond,21,14,1866,2435,0.7663244353182751,16
2007,Geelong,22,72,2542,1664,1.5276442307692308,1
2007,Port Adelaide,22,60,2314,2038,1.1354268891069677,2
2007,West Coast,22,60,2162,1935,1.1173126614987081,3
2007,North Melbourne,22,56,2183,1998,1.0925925925925926,4
2007,Hawthorn,22,52,2097,1855,1.1304582210242589,5
2007,Collingwood,22,52,2011,1992,1.0095381526104417,6
2007,Sydney,22,50,2031,1698,1.196113074204947,7
